,Station,Year,Month,Day,T_min,T_avg,T_max,Precipitation
24973,26063,1949,5,17,11.1,19.3,26.2,0.0
24974,26063,1949,5,18,13.2,16.6,23.7,1.9
24975,26063,1949,5,19,9.8,17.3,25.0,0.0
24976,26063,1949,5,20,10.8,15.8,20.8,0.0
24977,26063,1949,5,21,10.3,16.8,24.3,0.0
24978,26063,1949,5,22,11.6,15.0,23.1,1.1
24979,26063,1949,5,23,8.7,12.3,15.9,0.0
24980,26063,1949,5,24,5.5,12.1,16.7,0.0
24981,26063,1949,5,25,10.8,18.3,26.1,0.0
24982,26063,1949,5,26,12.0,17.3,24.1,0.7
24983,26063,1949,5,27,9.7,16.1,21.1,0.0
24984,26063,1949,5,28,11.4,14.0,19.2,1.3
24985,26063,1949,5,29,9.8,15.0,21.5,0.0
24986,26063,1949,5,30,11.9,16.5,19.6,0.0
24987,26063,1949,5,31,11.2,12.1,17.7,0.5
24988,26063,1949,6,1,10.6,12.8,15.8,0.0
24989,26063,1949,6,2,6.7,11.8,16.7,0.0
24990,26063,1949,6,3,6.5,15.4,22.6,0.0
24991,26063,1949,6,4,11.4,20.2,27.0,0.0
24992,26063,1949,6,5,15.8,21.4,28.6,0.2
24993,26063,1949,6,6,12.9,15.2,18.9,4.5
24994,26063,1949,6,7,11.1,15.4,20.6,0.0
24995,26063,1949,6,8,12.1,18.0,23.2,0.0
24996,26063,1949,6,9,16.6,19.9,24.1,0.2
24997,26063,1949,6,10,12.4,15.6,20.0,0.0
24998,26063,1949,6,11,13.5,15.9,19.6,0.0
24999,26063,1949,6,12,10.6,13.0,15.8,4.9
25000,26063,1949,6,13,10.7,12.3,14.4,0.1
25001,26063,1949,6,14,9.1,10.4,13.3,0.2
25002,26063,1949,6,15,9.5,11.7,16.2,2.2
25003,26063,1949,6,16,10.4,13.6,18.3,16.1
25004,26063,1949,6,17,10.9,11.5,15.5,12.0
25005,26063,1949,6,18,9.9,11.6,14.1,10.0
25006,26063,1949,6,19,10.3,12.4,16.1,6.3
25007,26063,1949,6,20,7.8,9.1,13.9,5.1
25008,26063,1949,6,21,7.5,9.9,13.3,0.0
25009,26063,1949,6,22,7.8,12.6,16.4,0.0
25010,26063,1949,6,23,7.1,9.4,14.8,1.4
25011,26063,1949,6,24,6.8,8.3,9.8,2.9
25012,26063,1949,6,25,8.5,10.4,12.3,1.0
25013,26063,1949,6,26,11.5,14.3,19.4,1.1
25014,26063,1949,6,27,8.7,13.5,17.8,3.2
25015,26063,1949,6,28,8.5,15.0,19.9,0.0
25016,26063,1949,6,29,10.8,15.0,20.7,3.2
25017,26063,1949,6,30,15.4,20.0,24.1,0.0
25018,26063,1949,7,1,13.2,19.0,23.0,0.0
25019,26063,1949,7,2,12.6,18.4,22.5,0.0
25020,26063,1949,7,3,12.6,19.7,24.9,0.0
25021,26063,1949,7,4,12.5,20.4,26.5,0.0
25022,26063,1949,7,5,13.3,21.4,27.4,0.0
25023,26063,1949,7,6,15.8,22.7,27.8,2.3
25024,26063,1949,7,7,17.1,20.2,24.7,1.3
25025,26063,1949,7,8,16.1,18.0,21.4,14.0
25026,26063,1949,7,9,12.6,14.4,18.6,0.0
25027,26063,1949,7,10,10.3,15.1,19.5,0.0
25028,26063,1949,7,11,7.7,17.4,23.6,0.0
25029,26063,1949,7,12,14.5,18.8,23.0,2.6
25030,26063,1949,7,13,14.7,19.7,25.8,1.3
25031,26063,1949,7,14,14.7,16.8,20.0,0.0
25032,26063,1949,7,15,11.7,15.0,17.6,0.0
25033,26063,1949,7,16,10.5,13.9,17.2,0.0
25034,26063,1949,7,17,10.7,15.1,17.9,0.0
25035,26063,1949,7,18,10.2,13.8,18.4,0.0
25036,26063,1949,7,19,7.5,13.7,17.7,0.0
25037,26063,1949,7,20,10.9,17.8,24.8,0.1
25038,26063,1949,7,21,16.8,19.8,23.8,0.0
25039,26063,1949,7,22,15.2,19.6,24.0,0.0
25040,26063,1949,7,23,14.2,18.7,23.2,0.0
25041,26063,1949,7,24,13.9,18.3,21.7,0.0
25042,26063,1949,7,25,13.0,19.2,24.4,0.0
25043,26063,1949,7,26,11.5,14.8,21.7,4.6
25044,26063,1949,7,27,11.8,14.8,17.3,0.0
25045,26063,1949,7,28,9.7,15.2,18.9,0.0
25046,26063,1949,7,29,11.8,13.0,16.6,7.2
25047,26063,1949,7,30,10.4,13.5,16.0,0.5
25048,26063,1949,7,31,10.4,15.2,18.4,0.0
25049,26063,1949,8,1,8.2,15.4,21.0,0.0
25050,26063,1949,8,2,11.4,12.2,18.2,12.8
25051,26063,1949,8,3,10.8,14.9,19.8,1.5
25052,26063,1949,8,4,14.1,17.0,20.7,35.9
25053,26063,1949,8,5,12.3,15.2,18.4,0.0
25054,26063,1949,8,6,13.3,15.6,20.2,0.5
25055,26063,1949,8,7,10.3,17.0,22.6,0.0
25056,26063,1949,8,8,14.8,19.6,23.6,0.0
25057,26063,1949,8,9,15.8,19.6,25.9,0.0
25058,26063,1949,8,10,13.5,16.4,20.3,0.0
25059,26063,1949,8,11,14.9,16.6,18.8,0.2
25060,26063,1949,8,12,12.6,16.0,19.2,0.0
25061,26063,1949,8,13,12.2,16.5,20.7,0.0
25062,26063,1949,8,14,10.8,16.8,21.2,0.0
25063,26063,1949,8,15,13.1,15.7,18.6,16.5
25064,26063,1949,8,16,12.1,15.6,19.0,0.2
25065,26063,1949,8,17,13.0,14.8,16.7,0.0
25066,26063,1949,8,18,7.4,12.1,15.9,0.0
25067,26063,1949,8,19,7.3,9.8,12.9,2.1
25068,26063,1949,8,20,5.8,9.3,13.1,2.6
25069,26063,1949,8,21,4.9,9.2,12.8,0.7
25070,26063,1949,8,22,9.3,10.9,14.6,16.1
25071,26063,1949,8,23,8.6,11.0,16.7,0.8
25072,26063,1949,8,24,6.7,11.6,15.4,0.2
25073,26063,1949,8,25,5.4,11.5,16.8,0.0
25074,26063,1949,8,26,8.5,13.8,18.3,0.0
25075,26063,1949,8,27,12.6,16.0,20.3,0.0
25076,26063,1949,8,28,13.3,16.6,21.8,0.0
25077,26063,1949,8,29,10.8,16.7,22.4,0.0
25078,26063,1949,8,30,11.7,16.2,21.9,0.9
25079,26063,1949,8,31,15.6,17.8,22.7,6.4
25080,26063,1949,9,1,13.7,16.2,21.0,14.4
25081,26063,1949,9,2,12.1,15.4,20.7,0.0
25082,26063,1949,9,3,11.5,16.3,22.7,0.0
25083,26063,1949,9,4,14.4,17.6,21.9,0.0
25084,26063,1949,9,5,14.8,16.2,18.7,17.2
25085,26063,1949,9,6,14.1,15.8,19.4,0.0
25086,26063,1949,9,7,14.0,15.6,18.9,0.0
25087,26063,1949,9,8,12.6,17.4,23.0,0.0
25088,26063,1949,9,9,14.5,17.8,22.7,0.0
25089,26063,1949,9,10,11.1,16.4,22.1,0.0
25090,26063,1949,9,11,11.7,16.7,22.9,0.2
25091,26063,1949,9,12,13.4,16.2,20.5,0.0
25092,26063,1949,9,13,9.8,14.3,21.5,0.0
25093,26063,1949,9,14,13.7,15.2,17.4,0.0
25094,26063,1949,9,15,13.0,15.0,20.0,0.0
25095,26063,1949,9,16,8.3,12.7,20.7,0.2
25096,26063,1949,9,17,6.7,11.1,16.0,0.1
25097,26063,1949,9,18,3.9,9.8,15.3,0.0
25098,26063,1949,9,19,9.7,14.6,19.8,0.0
25099,26063,1949,9,20,6.7,12.1,18.1,0.0
25100,26063,1949,9,21,11.7,13.5,16.7,0.0
25101,26063,1949,9,22,5.6,9.0,14.4,3.4
25102,26063,1949,9,23,1.8,7.6,13.4,0.0
25103,26063,1949,9,24,7.6,11.3,14.9,0.0
25104,26063,1949,9,25,7.1,11.1,14.5,0.0
25105,26063,1949,9,26,8.9,12.9,15.0,0.9
25106,26063,1949,9,27,12.3,14.2,16.2,0.1
25107,26063,1949,9,28,13.1,14.7,16.6,0.0
25108,26063,1949,9,29,6.1,8.9,15.4,3.2
25109,26063,1949,9,30,5.7,10.0,14.1,0.6
25110,26063,1949,10,1,6.2,8.3,11.8,1.6
25111,26063,1949,10,2,3.0,6.8,10.7,3.5
25112,26063,1949,10,3,5.5,9.4,12.6,8.2
25113,26063,1949,10,4,2.8,4.8,9.9,0.4
25114,26063,1949,10,5,-0.3,3.2,5.3,3.8
25115,26063,1949,10,6,0.5,3.4,7.8,3.1
25116,26063,1949,10,7,-2.5,0.6,5.6,0.1
25117,26063,1949,10,8,-1.7,2.8,7.1,0.0
25118,26063,1949,10,9,-0.3,1.6,5.3,0.0
25119,26063,1949,10,10,-4.4,-0.1,4.8,0.0
25120,26063,1949,10,11,1.9,5.7,7.9,0.0
25121,26063,1949,10,12,1.9,5.5,7.8,0.0
25122,26063,1949,10,13,-1.3,4.5,9.8,0.0
25123,26063,1949,10,14,7.2,9.6,11.3,0.3
25124,26063,1949,10,15,4.2,7.1,9.6,0.9
25125,26063,1949,10,16,7.6,9.3,10.6,0.9
25126,26063,1949,10,17,3.3,4.9,10.6,1.6
25127,26063,1949,10,18,3.5,7.4,10.3,1.9
25128,26063,1949,10,19,8.8,11.2,13.4,0.0
25129,26063,1949,10,20,10.7,12.2,14.0,0.0
25130,26063,1949,10,21,8.7,9.9,11.1,9.1
25131,26063,1949,10,22,8.8,10.4,13.0,0.0
25132,26063,1949,10,23,6.5,8.2,10.9,1.0
25133,26063,1949,10,24,6.2,7.8,9.4,0.0
25134,26063,1949,10,25,7.0,8.4,9.6,4.0
25135,26063,1949,10,26,5.0,6.8,7.8,3.5
25136,26063,1949,10,27,5.2,11.4,14.5,2.8
25137,26063,1949,10,28,0.7,3.4,10.6,0.6
25138,26063,1949,10,29,-2.1,0.2,3.7,0.3
25139,26063,1949,10,30,-3.7,-0.2,3.3,0.0
25140,26063,1949,10,31,-3.5,0.4,4.4,1.8
25141,26063,1949,11,1,0.9,3.6,5.1,0.7
25142,26063,1949,11,2,2.7,3.6,4.9,0.4
25143,26063,1949,11,3,1.8,4.1,5.3,1.2
25144,26063,1949,11,4,4.3,7.2,8.7,0.5
25145,26063,1949,11,5,3.2,5.8,7.5,0.3
25146,26063,1949,11,6,-2.3,0.8,3.6,0.0
25147,26063,1949,11,7,1.2,3.6,5.3,0.0
25148,26063,1949,11,8,3.2,4.1,5.3,0.0
25149,26063,1949,11,9,3.9,4.8,5.5,0.8
25150,26063,1949,11,10,2.1,3.2,5.0,0.0
25151,26063,1949,11,11,-0.1,1.6,3.2,0.0
25152,26063,1949,11,12,0.3,1.8,3.2,0.0
25153,26063,1949,11,13,-1.2,0.4,2.1,2.8
25154,26063,1949,11,14,1.7,4.4,6.4,0.7
25155,26063,1949,11,15,3.0,3.8,5.4,1.2
25156,26063,1949,11,16,0.2,1.8,3.5,0.0
25157,26063,1949,11,17,1.4,2.5,3.1,0.0
25158,26063,1949,11,18,0.5,1.3,2.8,0.0
25159,26063,1949,11,19,-0.1,0.9,2.2,0.3
25160,26063,1949,11,20,1.0,2.4,3.9,0.1
25161,26063,1949,11,21,2.9,3.8,4.6,0.0
25162,26063,1949,11,22,-1.5,0.0,3.1,0.1
25163,26063,1949,11,23,-6.3,-5.1,-1.2,0.0
25164,26063,1949,11,24,-7.5,-5.1,-3.0,0.0
25165,26063,1949,11,25,-3.9,-2.8,-1.4,0.0
25166,26063,1949,11,26,-6.5,-4.7,-3.4,0.0
25167,26063,1949,11,27,-5.2,-3.5,-2.3,0.0
25168,26063,1949,11,28,-6.5,-4.2,-2.6,11.5
25169,26063,1949,11,29,-7.8,-6.6,-5.2,6.8
25170,26063,1949,11,30,-6.7,-5.1,-4.3,1.9
25171,26063,1949,12,1,-9.2,-7.8,-5.1,0.0
25172,26063,1949,12,2,-9.4,-3.4,1.9,0.3
25173,26063,1949,12,3,1.6,2.4,3.3,0.0
25174,26063,1949,12,4,0.5,1.7,2.8,0.0
25175,26063,1949,12,5,0.3,1.4,2.2,2.9
25176,26063,1949,12,6,1.4,2.2,3.0,0.1
25177,26063,1949,12,7,-0.3,0.6,1.9,1.5
25178,26063,1949,12,8,-1.7,0.3,1.4,1.4
25179,26063,1949,12,9,1.1,5.8,6.7,4.9
25180,26063,1949,12,10,3.5,4.9,6.4,11.6
25181,26063,1949,12,11,-0.4,1.2,5.1,15.4
25182,26063,1949,12,12,-0.9,-0.2,0.6,5.4
25183,26063,1949,12,13,0.3,1.0,1.4,0.0
25184,26063,1949,12,14,-1.4,0.5,1.5,1.6
25185,26063,1949,12,15,-2.0,-0.3,1.2,1.3
25186,26063,1949,12,16,-1.6,-0.4,0.7,0.2
25187,26063,1949,12,17,-0.2,1.4,1.6,0.0
25188,26063,1949,12,18,-1.9,-0.3,1.7,0.1
25189,26063,1949,12,19,-1.1,1.4,2.3,0.0
25190,26063,1949,12,20,0.4,2.0,3.3,0.8
25191,26063,1949,12,21,2.1,3.4,4.4,0.7
25192,26063,1949,12,22,0.4,1.4,3.0,3.0
25193,26063,1949,12,23,0.3,1.0,2.0,1.7
25194,26063,1949,12,24,-1.9,-0.8,0.6,0.0
25195,26063,1949,12,25,-4.3,-2.8,-1.3,0.0
25196,26063,1949,12,26,-6.4,-4.4,-1.1,0.1
25197,26063,1949,12,27,-7.0,-5.7,-5.0,3.8
25198,26063,1949,12,28,-12.9,-10.4,-6.6,1.1
25199,26063,1949,12,29,-14.5,-12.6,-10.0,0.2
25200,26063,1949,12,30,-18.3,-13.9,-10.6,0.1
25201,26063,1949,12,31,-17.3,-14.8,-10.6,0.0
25202,26063,1950,1,1,-17.9,-15.2,-13.2,0.0
25203,26063,1950,1,2,-14.4,-12.9,-11.4,2.3
25204,26063,1950,1,3,-22.2,-19.7,-14.0,0.5
25205,26063,1950,1,4,-25.1,-22.1,-17.8,0.0
25206,26063,1950,1,5,-28.9,-27.1,-24.5,0.1
25207,26063,1950,1,6,-27.6,-26.2,-24.7,0.0
25208,26063,1950,1,7,-26.6,-24.9,-23.2,0.0
25209,26063,1950,1,8,-27.1,-25.3,-23.7,0.0
25210,26063,1950,1,9,-26.8,-25.0,-22.4,0.1
25211,26063,1950,1,10,-26.9,-25.1,-22.5,0.0
25212,26063,1950,1,11,-29.2,-25.8,-22.5,0.0
25213,26063,1950,1,12,-25.6,-16.8,-13.2,0.0
25214,26063,1950,1,13,-14.6,-11.0,-6.8,0.7
25215,26063,1950,1,14,-7.2,-1.8,-0.2,1.4
25216,26063,1950,1,15,-13.5,-8.7,-3.0,0.1
25217,26063,1950,1,16,-21.7,-19.1,-12.5,0.0
25218,26063,1950,1,17,-24.6,-21.3,-18.4,0.0
25219,26063,1950,1,18,-22.3,-20.5,-19.3,0.0
25220,26063,1950,1,19,-21.1,-11.6,-5.5,0.0
25221,26063,1950,1,20,-6.0,-3.6,-1.6,3.2
25222,26063,1950,1,21,-9.6,-6.4,-3.1,0.0
25223,26063,1950,1,22,-9.5,-6.7,-4.0,0.0
25224,26063,1950,1,23,-4.7,-2.0,-1.4,0.1
25225,26063,1950,1,24,-3.8,-1.8,0.0,0.4
25226,26063,1950,1,25,-2.3,-1.4,0.0,0.1
25227,26063,1950,1,26,-9.0,-4.2,-0.9,0.0
25228,26063,1950,1,27,-10.0,-6.1,-3.1,0.0
25229,26063,1950,1,28,-6.2,-2.7,0.3,0.0
25230,26063,1950,1,29,-13.4,-9.2,-3.5,0.1
25231,26063,1950,1,30,-19.6,-17.1,-13.1,0.0
25232,26063,1950,1,31,-16.5,-8.9,-4.2,2.1
25233,26063,1950,2,1,-12.6,-5.8,-0.9,0.4
25234,26063,1950,2,2,-17.5,-11.8,-7.3,0.0
25235,26063,1950,2,3,-8.5,-6.6,-5.7,0.0
25236,26063,1950,2,4,-9.4,-7.8,-6.6,0.0
25237,26063,1950,2,5,-9.0,-6.8,-5.2,3.3
25238,26063,1950,2,6,-9.8,-6.8,-4.7,1.3
25239,26063,1950,2,7,-5.3,-2.9,-0.5,5.9
25240,26063,1950,2,8,-0.8,0.6,1.6,4.5
25241,26063,1950,2,9,-3.5,-0.4,0.4,2.1
25242,26063,1950,2,10,-1.9,0.4,2.4,1.2
25243,26063,1950,2,11,-2.9,-1.3,0.7,2.2
25244,26063,1950,2,12,-4.6,-3.3,-1.8,1.6
25245,26063,1950,2,13,-7.4,-6.2,-4.2,0.2
25246,26063,1950,2,14,-8.0,-3.0,2.4,7.5
25247,26063,1950,2,15,-13.0,-6.0,2.4,3.7
25248,26063,1950,2,16,-16.2,-12.1,-8.1,0.0
25249,26063,1950,2,17,-20.8,-15.6,-10.9,0.2
25250,26063,1950,2,18,-11.3,-8.6,-8.0,5.7
25251,26063,1950,2,19,-14.1,-10.0,-7.9,4.1
25252,26063,1950,2,20,-9.3,-5.1,-1.1,0.3
25253,26063,1950,2,21,-1.6,0.1,1.4,0.3
25254,26063,1950,2,22,-2.7,-1.4,0.3,0.0
25255,26063,1950,2,23,-5.9,-3.6,-0.2,0.2
25256,26063,1950,2,24,-10.0,-6.2,-2.5,0.1
25257,26063,1950,2,25,-6.8,-4.3,-1.6,0.7
25258,26063,1950,2,26,-10.1,-6.8,-2.7,0.0
25259,26063,1950,2,27,-18.8,-13.0,-6.7,0.0
25260,26063,1950,2,28,-14.4,-9.6,-4.9,0.0
25261,26063,1950,3,1,-8.8,-6.8,-4.8,0.3
25262,26063,1950,3,2,-6.4,-4.7,-2.3,0.0
25263,26063,1950,3,3,-6.6,-3.4,-0.7,0.3
25264,26063,1950,3,4,-2.9,-1.6,-0.4,1.1
25265,26063,1950,3,5,-0.6,1.2,1.8,4.0
25266,26063,1950,3,6,-1.7,0.3,2.6,0.8
25267,26063,1950,3,7,-2.1,0.6,2.9,2.3
25268,26063,1950,3,8,-7.0,-4.4,-1.7,0.2
25269,26063,1950,3,9,-11.0,-7.3,-3.8,0.0
25270,26063,1950,3,10,-15.8,-11.4,-5.4,0.0
25271,26063,1950,3,11,-18.2,-10.4,-0.7,0.0
25272,26063,1950,3,12,-9.3,-4.7,-1.3,2.7
25273,26063,1950,3,13,-3.4,-2.4,-0.6,2.9
25274,26063,1950,3,14,-9.0,-7.2,-2.9,2.6
25275,26063,1950,3,15,-19.3,-13.5,-6.1,0.0
25276,26063,1950,3,16,-21.0,-11.6,-2.4,0.0
25277,26063,1950,3,17,-7.0,-3.6,-0.2,0.0
25278,26063,1950,3,18,-1.6,2.0,5.2,0.1
25279,26063,1950,3,19,2.4,3.9,5.9,0.0
25280,26063,1950,3,20,0.9,4.0,7.5,0.0
25281,26063,1950,3,21,1.9,3.2,4.5,0.4
25282,26063,1950,3,22,-1.0,0.6,3.3,0.0
25283,26063,1950,3,23,-4.2,-0.6,2.3,0.0
25284,26063,1950,3,24,-5.6,-0.2,5.4,0.0
25285,26063,1950,3,25,0.2,3.4,7.7,0.0
25286,26063,1950,3,26,0.1,2.0,4.7,0.9
25287,26063,1950,3,27,0.0,1.3,2.7,0.3
25288,26063,1950,3,28,-0.5,0.2,2.4,1.7
25289,26063,1950,3,29,-8.5,-2.6,2.7,0.8
25290,26063,1950,3,30,-4.2,-0.4,4.1,2.6
25291,26063,1950,3,31,-2.6,0.0,2.6,2.3
25292,26063,1950,4,1,1.7,3.3,4.8,1.5
25293,26063,1950,4,2,3.2,4.7,7.6,0.9
25294,26063,1950,4,3,5.3,8.4,12.9,0.1
25295,26063,1950,4,4,4.8,7.1,9.7,2.4
25296,26063,1950,4,5,2.8,4.4,7.8,0.4
25297,26063,1950,4,6,-0.3,1.0,4.4,0.3
25298,26063,1950,4,7,-2.7,0.8,6.0,0.0
25299,26063,1950,4,8,-2.8,1.4,7.0,0.0
25300,26063,1950,4,9,-0.2,4.9,10.2,0.0
25301,26063,1950,4,10,3.4,8.2,13.6,0.0
25302,26063,1950,4,11,2.3,6.6,11.6,0.0
25303,26063,1950,4,12,1.8,2.8,8.4,1.1
25304,26063,1950,4,13,2.8,4.1,5.7,4.6
25305,26063,1950,4,14,2.7,6.8,11.0,1.8
25306,26063,1950,4,15,2.2,6.0,11.2,0.0
25307,26063,1950,4,16,-1.0,5.8,12.8,0.0
25308,26063,1950,4,17,3.1,8.2,12.5,0.0
25309,26063,1950,4,18,8.7,13.9,20.4,0.5
25310,26063,1950,4,19,5.4,9.0,16.5,2.2
25311,26063,1950,4,20,6.0,8.6,12.2,0.6
25312,26063,1950,4,21,0.2,6.7,12.4,0.0
25313,26063,1950,4,22,1.2,9.5,16.0,0.0
25314,26063,1950,4,23,6.9,11.8,17.9,0.6
25315,26063,1950,4,24,8.8,11.4,17.1,2.7
25316,26063,1950,4,25,10.2,14.3,20.6,1.8
25317,26063,1950,4,26,4.3,9.5,16.3,0.0
25318,26063,1950,4,27,5.3,10.6,20.4,14.1
25319,26063,1950,4,28,4.4,7.8,12.6,0.0
25320,26063,1950,4,29,6.4,10.3,14.0,4.3
25321,26063,1950,4,30,2.2,7.4,12.3,5.3
25322,26063,1950,5,1,3.5,6.9,9.8,0.4
25323,26063,1950,5,2,3.6,8.8,14.1,0.0
25324,26063,1950,5,3,5.0,13.6,20.4,0.0
25325,26063,1950,5,4,11.6,16.0,20.8,0.0
25326,26063,1950,5,5,8.1,12.3,17.0,0.0
25327,26063,1950,5,6,3.7,9.3,13.7,0.0
25328,26063,1950,5,7,6.4,9.6,14.7,0.0
25329,26063,1950,5,8,0.8,6.2,9.7,0.0
25330,26063,1950,5,9,3.5,8.7,11.0,0.0
25331,26063,1950,5,10,3.5,8.8,12.7,0.0
25332,26063,1950,5,11,7.6,10.1,13.5,0.0
25333,26063,1950,5,12,6.9,10.0,13.3,1.5
25334,26063,1950,5,13,5.3,11.3,17.4,0.0
25335,26063,1950,5,14,9.7,12.2,17.9,2.0
25336,26063,1950,5,15,3.5,7.2,11.0,0.7
25337,26063,1950,5,16,0.3,6.5,10.4,0.0
25338,26063,1950,5,17,2.3,7.2,11.7,0.0
25339,26063,1950,5,18,5.0,11.6,18.0,1.9
25340,26063,1950,5,19,9.2,12.8,17.0,7.0
25341,26063,1950,5,20,10.3,11.2,17.0,0.0
25342,26063,1950,5,21,8.3,10.8,16.5,0.0
25343,26063,1950,5,22,8.1,10.2,12.0,4.3
25344,26063,1950,5,23,8.4,14.6,21.4,0.1
25345,26063,1950,5,24,11.2,13.1,16.8,7.7
25346,26063,1950,5,25,2.2,8.5,12.8,0.0
25347,26063,1950,5,26,8.3,12.2,17.4,0.0
25348,26063,1950,5,27,8.3,10.3,14.6,2.6
25349,26063,1950,5,28,4.4,8.1,12.7,0.0
25350,26063,1950,5,29,6.4,9.4,13.1,3.8
25351,26063,1950,5,30,8.5,11.0,13.8,6.0
25352,26063,1950,5,31,7.1,9.6,13.4,2.4
25353,26063,1950,6,1,5.9,7.8,10.6,0.1
25354,26063,1950,6,2,3.4,8.7,11.7,0.0
25355,26063,1950,6,3,8.0,12.0,16.6,0.3
25356,26063,1950,6,4,8.7,13.9,19.1,0.2
25357,26063,1950,6,5,11.1,13.5,17.3,0.0
25358,26063,1950,6,6,8.8,12.1,15.5,0.4
25359,26063,1950,6,7,10.4,13.9,17.7,0.0
25360,26063,1950,6,8,12.7,16.2,19.4,0.4
25361,26063,1950,6,9,11.3,14.8,22.9,9.1
25362,26063,1950,6,10,9.8,13.0,15.7,0.0
25363,26063,1950,6,11,7.6,10.4,13.4,0.2
25364,26063,1950,6,12,7.2,8.4,10.3,8.5
25365,26063,1950,6,13,5.5,6.4,8.5,6.7
25366,26063,1950,6,14,5.2,7.8,10.1,0.0
25367,26063,1950,6,15,7.1,9.2,11.7,0.2
25368,26063,1950,6,16,8.8,12.5,15.5,0.0
25369,26063,1950,6,17,10.6,14.6,18.5,2.0
25370,26063,1950,6,18,10.4,16.4,21.0,0.0
25371,26063,1950,6,19,10.8,18.8,24.4,0.0
25372,26063,1950,6,20,13.5,16.6,21.6,0.0
25373,26063,1950,6,21,11.7,15.5,20.0,0.0
25374,26063,1950,6,22,10.8,18.0,24.3,0.0
25375,26063,1950,6,23,12.8,20.0,26.7,0.0
25376,26063,1950,6,24,13.8,17.0,21.9,1.0
25377,26063,1950,6,25,14.6,16.6,18.8,4.0
25378,26063,1950,6,26,15.6,17.6,20.4,5.0
25379,26063,1950,6,27,12.5,18.6,23.9,0.0
25380,26063,1950,6,28,14.7,16.9,20.8,1.3
25381,26063,1950,6,29,14.1,17.3,22.6,6.6
25382,26063,1950,6,30,12.6,18.7,23.1,0.9
25383,26063,1950,7,1,15.4,16.8,21.3,0.0
25384,26063,1950,7,2,12.7,14.5,17.0,6.5
25385,26063,1950,7,3,12.3,13.4,15.2,0.9
25386,26063,1950,7,4,11.6,14.4,18.8,0.0
25387,26063,1950,7,5,9.5,13.5,17.7,2.7
25388,26063,1950,7,6,8.3,14.1,18.3,0.1
25389,26063,1950,7,7,7.0,12.2,16.3,0.0
25390,26063,1950,7,8,10.6,13.8,17.2,0.9
25391,26063,1950,7,9,12.0,14.5,19.5,1.3
25392,26063,1950,7,10,11.1,13.7,15.7,1.4
25393,26063,1950,7,11,11.3,14.0,17.8,1.7
25394,26063,1950,7,12,9.5,12.9,15.5,0.0
25395,26063,1950,7,13,11.4,13.3,14.8,0.0
25396,26063,1950,7,14,12.6,15.4,18.3,0.0
25397,26063,1950,7,15,10.7,16.3,20.4,0.0
25398,26063,1950,7,16,11.7,17.6,22.0,0.0
25399,26063,1950,7,17,10.9,16.7,20.8,0.0
25400,26063,1950,7,18,7.5,17.8,23.6,0.0
25401,26063,1950,7,19,15.3,16.8,21.2,0.3
25402,26063,1950,7,20,13.0,14.8,17.3,15.8
25403,26063,1950,7,21,12.6,17.2,23.9,0.0
25404,26063,1950,7,22,9.7,18.0,23.6,0.0
25405,26063,1950,7,23,11.6,19.8,25.4,0.0
25406,26063,1950,7,24,15.9,21.1,27.6,0.0
25407,26063,1950,7,25,17.5,21.2,27.7,0.0
25408,26063,1950,7,26,14.7,18.1,23.9,0.0
25409,26063,1950,7,27,15.8,17.6,20.9,4.3
25410,26063,1950,7,28,12.6,17.2,21.7,0.6
25411,26063,1950,7,29,12.2,16.0,20.2,4.3
25412,26063,1950,7,30,13.3,16.3,20.4,0.8
25413,26063,1950,7,31,13.9,16.8,20.7,0.6
25414,26063,1950,8,1,13.9,17.0,20.0,6.6
25415,26063,1950,8,2,10.6,15.8,19.8,0.0
25416,26063,1950,8,3,10.9,17.4,22.0,0.0
25417,26063,1950,8,4,12.5,15.3,18.1,0.0
25418,26063,1950,8,5,10.4,13.7,15.5,0.0
25419,26063,1950,8,6,9.5,14.6,18.5,0.0
25420,26063,1950,8,7,11.2,14.8,17.7,0.0
25421,26063,1950,8,8,9.9,15.3,19.3,0.0
25422,26063,1950,8,9,10.6,16.2,22.7,0.0
25423,26063,1950,8,10,7.7,15.5,21.7,0.0
25424,26063,1950,8,11,8.8,16.0,21.4,0.0
25425,26063,1950,8,12,9.0,15.2,21.5,0.0
25426,26063,1950,8,13,11.4,16.4,22.4,0.0
25427,26063,1950,8,14,13.6,17.2,22.3,0.0
25428,26063,1950,8,15,13.9,17.4,21.4,0.2
25429,26063,1950,8,16,12.2,18.2,23.8,7.0
25430,26063,1950,8,17,11.7,17.7,23.5,0.4
25431,26063,1950,8,18,11.9,18.9,25.8,0.1
25432,26063,1950,8,19,13.0,18.8,25.5,0.1
25433,26063,1950,8,20,12.7,19.4,26.7,0.0
25434,26063,1950,8,21,15.6,18.4,21.7,0.0
25435,26063,1950,8,22,13.3,15.2,19.8,0.0
25436,26063,1950,8,23,8.4,11.0,16.3,0.5
25437,26063,1950,8,24,5.8,10.1,14.1,1.7
25438,26063,1950,8,25,8.0,12.0,15.9,0.0
25439,26063,1950,8,26,6.8,12.6,18.5,0.0
25440,26063,1950,8,27,6.6,12.7,20.1,0.0
25441,26063,1950,8,28,11.8,15.8,21.6,0.2
25442,26063,1950,8,29,9.0,16.1,20.8,1.0
25443,26063,1950,8,30,12.2,15.1,19.0,3.1
